Fecha;CCAA;confirmados;hospitalizados;UCI;fallecidos
2021-07-09;Madrid;748475;97804;8573;15601
2021-07-09;Murcia;117095;9129;1198;1600
2021-07-09;Navarra;66831;6174;599;1185
2021-07-09;País Vasco;209859;18443;1839;4574
2021-07-09;No Consta;22469;2679;308;380
2021-07-10;España;4010550;376444;37233;81874
2021-07-10;Andalucía;639525;49754;5593;10201
2021-07-10;Aragón;129164;13021;1274;3559
2021-07-10;Asturias;58007;8738;789;1998
2021-07-10;Canarias;64781;5706;1170;793
2021-07-10;Cantabria;34222;3476;500;571
2021-07-10;Castilla y León;242866;27929;2302;6882
2021-07-10;Castilla-La Mancha;200436;25134;2061;6171
2021-07-10;Cataluña;724712;42764;3707;14875
2021-07-10;Ceuta y Melilla;15396;1110;168;214
2021-07-10;Comunidad Valenciana;421352;36317;3569;7418
2021-07-10;Extremadura;79422;6125;545;1788
2021-07-10;Galicia;134089;13802;1879;2433
2021-07-10;Islas Baleares;66687;4730;757;851
2021-07-10;La Rioja;32745;3551;395;778
2021-07-10;Madrid;749600;97840;8578;15602
2021-07-10;Murcia;117351;9138;1198;1600
2021-07-10;Navarra;67158;6177;600;1185
2021-07-10;País Vasco;210478;18453;1840;4575
2021-07-10;No Consta;22559;2679;308;380
2021-07-11;España;4022807;376788;37266;81889
2021-07-11;Andalucía;640864;49813;5595;10203
2021-07-11;Aragón;129540;13032;1275;3562
2021-07-11;Asturias;58460;8745;790;1999
2021-07-11;Canarias;65189;5726;1172;793
2021-07-11;Cantabria;34453;3483;501;571
2021-07-11;Castilla y León;244045;27954;2302;6884
2021-07-11;Castilla-La Mancha;200570;25144;2063;6172
2021-07-11;Cataluña;728488;42833;3714;14877
2021-07-11;Ceuta y Melilla;15407;1112;168;214
2021-07-11;Comunidad Valenciana;422177;36362;3575;7419
2021-07-11;Extremadura;79631;6127;545;1788
2021-07-11;Galicia;134656;13807;1880;2433
2021-07-11;Islas Baleares;67113;4731;757;851
2021-07-11;La Rioja;32789;3554;396;778
2021-07-11;Madrid;750639;97900;8581;15602
2021-07-11;Murcia;117491;9141;1201;1600
2021-07-11;Navarra;67540;6180;600;1185
2021-07-11;País Vasco;211122;18464;1843;4578
2021-07-11;No Consta;22633;2680;308;380
2021-07-12;España;4048601;377286;37307;81905
2021-07-12;Andalucía;643675;49901;5600;10208
2021-07-12;Aragón;130156;13037;1275;3563
2021-07-12;Asturias;58910;8758;790;1999
2021-07-12;Canarias;65710;5754;1175;794
2021-07-12;Cantabria;34704;3494;502;571
2021-07-12;Castilla y León;245592;28009;2308;6885
2021-07-12;Castilla-La Mancha;200994;25154;2065;6172
2021-07-12;Cataluña;738601;42930;3721;14880
2021-07-12;Ceuta y Melilla;15429;1112;168;214
2021-07-12;Comunidad Valenciana;424385;36426;3577;7419
2021-07-12;Extremadura;79933;6131;545;1790
2021-07-12;Galicia;135589;13820;1881;2433
2021-07-12;Islas Baleares;67847;4747;764;851
2021-07-12;La Rioja;32948;3559;396;778
2021-07-12;Madrid;753618;97965;8586;15603
2021-07-12;Murcia;117907;9146;1201;1600
2021-07-12;Navarra;68020;6182;600;1185
2021-07-12;País Vasco;211857;18477;1845;4580
2021-07-12;No Consta;22726;2684;308;380
2021-07-13;España;4076984;377800;37355;81925
2021-07-13;Andalucía;647177;49970;5607;10211
2021-07-13;Aragón;131090;13052;1275;3563
2021-07-13;Asturias;59480;8770;790;2000
2021-07-13;Canarias;66328;5777;1179;794
2021-07-13;Cantabria;34929;3501;504;571
2021-07-13;Castilla y León;247547;28061;2310;6886
2021-07-13;Castilla-La Mancha;201545;25165;2066;6174
2021-07-13;Cataluña;747877;43025;3726;14886
2021-07-13;Ceuta y Melilla;15458;1113;169;214
2021-07-13;Comunidad Valenciana;427040;36488;3583;7420
2021-07-13;Extremadura;80334;6140;546;1790
2021-07-13;Galicia;136590;13844;1885;2434
2021-07-13;Islas Baleares;68665;4762;764;852
2021-07-13;La Rioja;33062;3562;396;778
2021-07-13;Madrid;757363;98051;8595;15604
2021-07-13;Murcia;118301;9151;1201;1601
2021-07-13;Navarra;68568;6186;602;1185
2021-07-13;País Vasco;212819;18496;1848;4582
2021-07-13;No Consta;22811;2686;309;380
2021-07-14;España;4106718;378372;37391;81946
2021-07-14;Andalucía;650931;50063;5610;10214
2021-07-14;Aragón;132125;13068;1277;3564
2021-07-14;Asturias;60028;8785;790;2001
2021-07-14;Canarias;67032;5801;1185;798
2021-07-14;Cantabria;35225;3518;505;571
2021-07-14;Castilla y León;249307;28111;2311;6886
2021-07-14;Castilla-La Mancha;202184;25179;2068;6174
2021-07-14;Cataluña;756480;43122;3733;14890
2021-07-14;Ceuta y Melilla;15485;1114;169;214
2021-07-14;Comunidad Valenciana;429932;36552;3587;7421
2021-07-14;Extremadura;80817;6150;547;1790
2021-07-14;Galicia;137974;13881;1887;2434
2021-07-14;Islas Baleares;69556;4778;766;854
2021-07-14;La Rioja;33190;3564;396;778
2021-07-14;Madrid;761521;98130;8599;15606
2021-07-14;Murcia;118800;9160;1202;1601
2021-07-14;Navarra;69219;6191;602;1185
2021-07-14;País Vasco;213964;18516;1848;4585
2021-07-14;No Consta;22948;2689;309;380
2021-07-15;España;4136120;378958;37458;81966
2021-07-15;Andalucía;654928;50158;5621;10216
2021-07-15;Aragón;133146;13084;1278;3564
2021-07-15;Asturias;60608;8800;790;2001
2021-07-15;Canarias;67788;5826;1190;800
2021-07-15;Cantabria;35517;3531;506;571
2021-07-15;Castilla y León;251066;28163;2322;6888
2021-07-15;Castilla-La Mancha;202813;25193;2070;6174
2021-07-15;Cataluña;764418;43217;3744;14897
2021-07-15;Ceuta y Melilla;15515;1114;170;214
2021-07-15;Comunidad Valenciana;432603;36612;3591;7422
2021-07-15;Extremadura;81280;6159;547;1790
2021-07-15;Galicia;139454;13905;1893;2435
2021-07-15;Islas Baleares;70530;4794;770;854
2021-07-15;La Rioja;33344;3568;397;778
2021-07-15;Madrid;765637;98232;8604;15609
2021-07-15;Murcia;119289;9171;1202;1601
2021-07-15;Navarra;69864;6199;604;1185
2021-07-15;País Vasco;215259;18540;1850;4587
2021-07-15;No Consta;23061;2692;309;380
2021-07-16;España;4165773;379572;37518;82003
2021-07-16;Andalucía;658953;50262;5633;10226
2021-07-16;Aragón;134045;13103;1278;3566
2021-07-16;Asturias;61235;8814;793;2002
2021-07-16;Canarias;68476;5855;1194;800
2021-07-16;Cantabria;35788;3539;508;571
2021-07-16;Castilla y León;252615;28224;2326;6889
2021-07-16;Castilla-La Mancha;203510;25211;2071;6174
2021-07-16;Cataluña;772588;43321;3760;14910
2021-07-16;Ceuta y Melilla;15541;1115;170;214
2021-07-16;Comunidad Valenciana;435457;36677;3593;7424
2021-07-16;Extremadura;81683;6169;549;1790
2021-07-16;Galicia;140884;13927;1898;2436
2021-07-16;Islas Baleares;71472;4809;773;854
2021-07-16;La Rioja;33551;3574;397;778
2021-07-16;Madrid;770295;98320;8607;15612
2021-07-16;Murcia;119735;9184;1203;1601
2021-07-16;Navarra;70374;6213;605;1185
2021-07-16;País Vasco;216381;18559;1851;4591
2021-07-16;No Consta;23190;2696;309;380
2021-07-17;España;4184286;380136;37584;82021
2021-07-17;Andalucía;661459;50357;5638;10230
2021-07-17;Aragón;134743;13126;1280;3567
2021-07-17;Asturias;61615;8829;795;2002
2021-07-17;Canarias;69121;5883;1196;801
2021-07-17;Cantabria;36052;3548;511;571
2021-07-17;Castilla y León;253688;28288;2333;6890
2021-07-17;Castilla-La Mancha;203986;25222;2073;6174
2021-07-17;Cataluña;776976;43405;3773;14917
2021-07-17;Ceuta y Melilla;15560;1115;171;214
2021-07-17;Comunidad Valenciana;437410;36736;3604;7424
2021-07-17;Extremadura;82003;6169;549;1790
2021-07-17;Galicia;142112;13958;1900;2436
2021-07-17;Islas Baleares;72219;4822;778;855
2021-07-17;La Rioja;33688;3580;397;778
2021-07-17;Madrid;772186;98417;8614;15612
2021-07-17;Murcia;120100;9193;1204;1603
2021-07-17;Navarra;70728;6222;605;1185
2021-07-17;País Vasco;217359;18566;1853;4592
2021-07-17;No Consta;23281;2700;310;380
2021-07-18;España;4198714;380724;37630;82041
2021-07-18;Andalucía;663292;50447;5641;10236
2021-07-18;Aragón;135277;13148;1280;3568
2021-07-18;Asturias;61985;8843;797;2002
2021-07-18;Canarias;69683;5917;1202;804
2021-07-18;Cantabria;36302;3562;513;572
2021-07-18;Castilla y León;254452;28343;2340;6891
2021-07-18;Castilla-La Mancha;204341;25232;2076;6175
2021-07-18;Cataluña;780476;43521;3781;14923
2021-07-18;Ceuta y Melilla;15575;1115;171;214
2021-07-18;Comunidad Valenciana;438383;36787;3607;7424
2021-07-18;Extremadura;82228;6178;549;1790
2021-07-18;Galicia;143070;13979;1901;2436
2021-07-18;Islas Baleares;72885;4837;778;855
2021-07-18;La Rioja;33780;3583;397;778
2021-07-18;Madrid;773775;98515;8620;15613
2021-07-18;Murcia;120359;9202;1206;1603
2021-07-18;Navarra;71140;6228;606;1185
2021-07-18;País Vasco;218357;18585;1855;4592
2021-07-18;No Consta;23354;2702;310;380
2021-07-19;España;4228514;381535;37699;82074
2021-07-19;Andalucía;666644;50560;5649;10242
2021-07-19;Aragón;136032;13184;1281;3570
2021-07-19;Asturias;62470;8858;799;2002
2021-07-19;Canarias;70324;5952;1209;804
2021-07-19;Cantabria;36602;3577;514;572
2021-07-19;Castilla y León;255853;28416;2344;6894
2021-07-19;Castilla-La Mancha;205027;25252;2076;6175
2021-07-19;Cataluña;789849;43660;3796;14938
2021-07-19;Ceuta y Melilla;15613;1117;171;214
2021-07-19;Comunidad Valenciana;441114;36872;3612;7426
2021-07-19;Extremadura;82682;6189;549;1790
2021-07-19;Galicia;144477;14021;1904;2436
2021-07-19;Islas Baleares;73998;4861;780;856
2021-07-19;La Rioja;33961;3588;397;778
2021-07-19;Madrid;778228;98665;8638;15615
2021-07-19;Murcia;120902;9215;1207;1603
2021-07-19;Navarra;71597;6236;606;1185
2021-07-19;País Vasco;219657;18607;1857;4594
2021-07-19;No Consta;23484;2705;310;380
2021-07-20;España;4260304;382400;37780;82120
2021-07-20;Andalucía;671319;50687;5659;10260
2021-07-20;Aragón;137057;13220;1282;3571
2021-07-20;Asturias;62949;8874;799;2002
2021-07-20;Canarias;71158;5989;1216;806
2021-07-20;Cantabria;36890;3593;518;572
2021-07-20;Castilla y León;257408;28475;2351;6897
2021-07-20;Castilla-La Mancha;205950;25274;2080;6177
2021-07-20;Cataluña;797776;43788;3810;14950
2021-07-20;Ceuta y Melilla;15659;1119;171;214
2021-07-20;Comunidad Valenciana;444171;36955;3620;7427
2021-07-20;Extremadura;83305;6197;550;1791
2021-07-20;Galicia;145752;14066;1909;2436
2021-07-20;Islas Baleares;75008;4903;781;856
2021-07-20;La Rioja;34139;3597;398;778
2021-07-20;Madrid;783432;98841;8649;15617
2021-07-20;Murcia;121482;9233;1209;1603
2021-07-20;Navarra;72076;6246;608;1185
2021-07-20;País Vasco;221144;18634;1860;4598
2021-07-20;No Consta;23629;2709;310;380
2021-07-21;España;4292111;383236;37863;82169
2021-07-21;Andalucía;675933;50818;5674;10266
2021-07-21;Aragón;138001;13256;1285;3576
2021-07-21;Asturias;63368;8895;800;2004
2021-07-21;Canarias;72071;6022;1223;807
2021-07-21;Cantabria;37175;3606;522;572
2021-07-21;Castilla y León;258941;28564;2359;6899
2021-07-21;Castilla-La Mancha;206956;25297;2082;6178
2021-07-21;Cataluña;805148;43894;3822;14963
2021-07-21;Ceuta y Melilla;15687;1125;171;214
2021-07-21;Comunidad Valenciana;447230;37042;3624;7431
2021-07-21;Extremadura;83865;6210;550;1791
2021-07-21;Galicia;147400;14105;1913;2437
2021-07-21;Islas Baleares;76138;4935;786;857
2021-07-21;La Rioja;34300;3606;400;778
2021-07-21;Madrid;788547;98985;8659;15621
2021-07-21;Murcia;122150;9255;1211;1603
2021-07-21;Navarra;72542;6254;609;1186
2021-07-21;País Vasco;222864;18656;1863;4606
2021-07-21;No Consta;23795;2711;310;380
2021-07-22;España;4323114;384131;37946;82214
2021-07-22;Andalucía;680857;50942;5680;10275
2021-07-22;Aragón;139005;13287;1286;3577
2021-07-22;Asturias;63788;8928;803;2005
2021-07-22;Canarias;73040;6066;1228;807
2021-07-22;Cantabria;37597;3622;524;573
2021-07-22;Castilla y León;260364;28620;2364;6906
2021-07-22;Castilla-La Mancha;207949;25319;2085;6178
2021-07-22;Cataluña;811649;44017;3837;14972
2021-07-22;Ceuta y Melilla;15732;1126;171;214
2021-07-22;Comunidad Valenciana;450148;37131;3630;7435
2021-07-22;Extremadura;84498;6220;554;1792
2021-07-22;Galicia;149050;14173;1916;2438
2021-07-22;Islas Baleares;77165;4973;793;859
2021-07-22;La Rioja;34579;3614;400;779
2021-07-22;Madrid;793371;99149;8676;15621
2021-07-22;Murcia;122790;9280;1214;1604
2021-07-22;Navarra;73005;6267;610;1187
2021-07-22;País Vasco;224581;18681;1865;4612
2021-07-22;No Consta;23946;2716;310;380
2021-07-23;España;4353134;385046;38029;82258
2021-07-23;Andalucía;685579;51053;5696;10280
2021-07-23;Aragón;139933;13315;1288;3579
2021-07-23;Asturias;64375;8957;805;2005
2021-07-23;Canarias;73895;6107;1233;809
2021-07-23;Cantabria;37846;3637;525;573
2021-07-23;Castilla y León;261768;28704;2368;6910
2021-07-23;Castilla-La Mancha;208951;25345;2089;6178
2021-07-23;Cataluña;817356;44143;3847;14990
2021-07-23;Ceuta y Melilla;15765;1130;171;214
2021-07-23;Comunidad Valenciana;453166;37231;3639;7439
2021-07-23;Extremadura;85047;6232;557;1792
2021-07-23;Galicia;150600;14211;1921;2442
2021-07-23;Islas Baleares;78142;5002;795;860
2021-07-23;La Rioja;34846;3621;401;779
2021-07-23;Madrid;798795;99342;8690;15623
2021-07-23;Murcia;123340;9304;1217;1604
2021-07-23;Navarra;73466;6275;610;1187
2021-07-23;País Vasco;226159;18716;1867;4614
2021-07-23;No Consta;24105;2721;310;380
2021-07-24;España;4371268;385765;38120;82336
2021-07-24;Andalucía;688818;51165;5712;10291
2021-07-24;Aragón;140520;13340;1291;3584
2021-07-24;Asturias;64719;8975;806;2007
2021-07-24;Canarias;74650;6158;1241;812
2021-07-24;Cantabria;38239;3649;527;573
2021-07-24;Castilla y León;262638;28748;2372;6912
2021-07-24;Castilla-La Mancha;209605;25377;2090;6181
2021-07-24;Cataluña;820308;44224;3859;15018
2021-07-24;Ceuta y Melilla;15792;1132;171;214
2021-07-24;Comunidad Valenciana;454958;37312;3653;7445
2021-07-24;Extremadura;85435;6238;557;1794
2021-07-24;Galicia;151938;14253;1921;2444
2021-07-24;Islas Baleares;78945;5031;798;864
2021-07-24;La Rioja;34962;3629;403;781
2021-07-24;Madrid;800535;99466;8703;15624
2021-07-24;Murcia;123811;9320;1219;1607
2021-07-24;Navarra;73835;6284;613;1189
2021-07-24;País Vasco;227342;18740;1874;4616
2021-07-24;No Consta;24218;2724;310;380
2021-07-25;España;4383902;386484;38195;82387
2021-07-25;Andalucía;690744;51284;5718;10299
2021-07-25;Aragón;140902;13356;1293;3585
2021-07-25;Asturias;64961;8988;807;2008
2021-07-25;Canarias;75195;6202;1248;813
2021-07-25;Cantabria;38532;3663;530;573
2021-07-25;Castilla y León;263294;28801;2375;6918
2021-07-25;Castilla-La Mancha;210015;25399;2094;6182
2021-07-25;Cataluña;822613;44307;3870;15041
2021-07-25;Ceuta y Melilla;15815;1134;171;214
2021-07-25;Comunidad Valenciana;455763;37393;3662;7446
2021-07-25;Extremadura;85675;6251;557;1796
2021-07-25;Galicia;153078;14289;1929;2445
2021-07-25;Islas Baleares;79683;5066;802;864
2021-07-25;La Rioja;35057;3640;405;782
2021-07-25;Madrid;801853;99585;8715;15628
2021-07-25;Murcia;124067;9340;1220;1607
2021-07-25;Navarra;74134;6297;615;1189
2021-07-25;País Vasco;228226;18763;1874;4617
2021-07-25;No Consta;24295;2726;310;380
2021-07-26;España;4409510;387408;38289;82446
2021-07-26;Andalucía;694359;51417;5733;10304
2021-07-26;Aragón;141398;13389;1296;3590
2021-07-26;Asturias;65241;9013;810;2010
2021-07-26;Canarias;75867;6233;1257;816
2021-07-26;Cantabria;38709;3684;531;573
2021-07-26;Castilla y León;264458;28881;2383;6923
2021-07-26;Castilla-La Mancha;210947;25422;2098;6184
2021-07-26;Cataluña;828753;44444;3880;15060
2021-07-26;Ceuta y Melilla;15834;1138;173;214
2021-07-26;Comunidad Valenciana;458404;37495;3668;7449
2021-07-26;Extremadura;86221;6259;558;1796
2021-07-26;Galicia;154355;14335;1934;2446
2021-07-26;Islas Baleares;80648;5101;808;866
2021-07-26;La Rioja;35216;3647;405;782
2021-07-26;Madrid;806299;99756;8729;15634
2021-07-26;Murcia;124588;9354;1221;1609
2021-07-26;Navarra;74450;6313;616;1189
2021-07-26;País Vasco;229366;18794;1878;4620
2021-07-26;No Consta;24397;2733;311;381
2021-07-27;España;4438350;388340;38390;82523
2021-07-27;Andalucía;699109;51564;5745;10323
2021-07-27;Aragón;142254;13421;1299;3592
2021-07-27;Asturias;65596;9028;813;2012
2021-07-27;Canarias;76815;6275;1262;819
2021-07-27;Cantabria;39055;3703;536;573
2021-07-27;Castilla y León;265686;28956;2385;6929
2021-07-27;Castilla-La Mancha;212169;25464;2101;6184
2021-07-27;Cataluña;834259;44542;3886;15081
2021-07-27;Ceuta y Melilla;15869;1139;173;214
2021-07-27;Comunidad Valenciana;461270;37575;3682;7453
2021-07-27;Extremadura;86803;6272;558;1798
2021-07-27;Galicia;155689;14383;1940;2448
2021-07-27;Islas Baleares;81663;5123;814;869
2021-07-27;La Rioja;35442;3662;405;782
2021-07-27;Madrid;811407;99967;8750;15640
2021-07-27;Murcia;125181;9377;1229;1610
2021-07-27;Navarra;74831;6327;618;1189
2021-07-27;País Vasco;230719;18824;1881;4626
2021-07-27;No Consta;24533;2738;313;381
2021-07-28;España;4465252;389236;38485;82587
2021-07-28;Andalucía;704034;51724;5762;10332
2021-07-28;Aragón;143048;13464;1299;3595
2021-07-28;Asturias;65971;9048;814;2014
2021-07-28;Canarias;77704;6300;1277;820
2021-07-28;Cantabria;39265;3714;539;575
2021-07-28;Castilla y León;266771;29007;2391;6933
2021-07-28;Castilla-La Mancha;213315;25509;2102;6187
2021-07-28;Cataluña;838613;44640;3896;15102
2021-07-28;Ceuta y Melilla;15921;1141;173;214
2021-07-28;Comunidad Valenciana;463938;37656;3690;7456
2021-07-28;Extremadura;87345;6284;561;1798
2021-07-28;Galicia;156946;14428;1945;2451
2021-07-28;Islas Baleares;82656;5155;818;871
2021-07-28;La Rioja;35626;3670;406;782
2021-07-28;Madrid;816287;100165;8764;15647
2021-07-28;Murcia;125874;9400;1231;1611
2021-07-28;Navarra;75230;6342;620;1191
2021-07-28;País Vasco;232051;18848;1883;4627
2021-07-28;No Consta;24657;2741;314;381
2021-07-29;España;4490768;390081;38570;82654
2021-07-29;Andalucía;709158;51865;5773;10343
2021-07-29;Aragón;143799;13489;1302;3601
2021-07-29;Asturias;66318;9062;817;2015
2021-07-29;Canarias;78549;6346;1285;820
2021-07-29;Cantabria;39524;3731;541;576
2021-07-29;Castilla y León;267886;29054;2393;6936
2021-07-29;Castilla-La Mancha;214536;25538;2105;6188
2021-07-29;Cataluña;842411;44739;3903;15120
2021-07-29;Ceuta y Melilla;15984;1144;173;214
2021-07-29;Comunidad Valenciana;466366;37729;3700;7459
2021-07-29;Extremadura;87852;6299;563;1798
2021-07-29;Galicia;158151;14483;1947;2453
2021-07-29;Islas Baleares;83485;5183;820;875
2021-07-29;La Rioja;35815;3682;406;785
2021-07-29;Madrid;820739;100331;8783;15656
2021-07-29;Murcia;126452;9420;1237;1612
2021-07-29;Navarra;75613;6358;622;1192
2021-07-29;País Vasco;233336;18883;1885;4630
2021-07-29;No Consta;24794;2745;315;381
2021-07-30;España;4516494;390959;38645;82741
2021-07-30;Andalucía;713751;52031;5784;10358
2021-07-30;Aragón;144530;13514;1302;3607
2021-07-30;Asturias;66600;9075;817;2017
2021-07-30;Canarias;79531;6377;1290;825
2021-07-30;Cantabria;39754;3746;543;578
2021-07-30;Castilla y León;268875;29096;2394;6943
2021-07-30;Castilla-La Mancha;215591;25577;2108;6190
2021-07-30;Cataluña;846627;44847;3910;15142
2021-07-30;Ceuta y Melilla;16020;1146;174;214
2021-07-30;Comunidad Valenciana;468840;37799;3709;7461
2021-07-30;Extremadura;88293;6313;565;1801
2021-07-30;Galicia;159545;14533;1953;2455
2021-07-30;Islas Baleares;84371;5215;824;878
2021-07-30;La Rioja;36019;3691;407;788
2021-07-30;Madrid;825597;100522;8802;15662
2021-07-30;Murcia;127109;9443;1237;1613
2021-07-30;Navarra;75962;6370;624;1192
2021-07-30;País Vasco;234542;18914;1886;4636
2021-07-30;No Consta;24937;2750;316;381
2021-07-31;España;4531256;391713;38716;82825
2021-07-31;Andalucía;716996;52149;5794;10372
2021-07-31;Aragón;145012;13538;1303;3611
2021-07-31;Asturias;66826;9089;820;2019
2021-07-31;Canarias;80193;6413;1296;828
2021-07-31;Cantabria;39945;3756;546;578
2021-07-31;Castilla y León;269527;29155;2397;6949
2021-07-31;Castilla-La Mancha;216325;25618;2110;6190
2021-07-31;Cataluña;848395;44934;3915;15165
2021-07-31;Ceuta y Melilla;16039;1147;175;215
2021-07-31;Comunidad Valenciana;470308;37867;3718;7466
2021-07-31;Extremadura;88638;6321;566;1801
2021-07-31;Galicia;160676;14566;1958;2459
2021-07-31;Islas Baleares;84985;5257;827;880
2021-07-31;La Rioja;36203;3695;407;792
2021-07-31;Madrid;826890;100672;8819;15672
2021-07-31;Murcia;127558;9463;1237;1615
2021-07-31;Navarra;76262;6377;625;1192
2021-07-31;País Vasco;235449;18939;1887;4640
2021-07-31;No Consta;25029;2757;316;381
2021-08-01;España;4540809;392330;38810;82900
2021-08-01;Andalucía;718654;52244;5809;10386
2021-08-01;Aragón;145290;13553;1303;3612
2021-08-01;Asturias;66985;9098;822;2019
2021-08-01;Canarias;80725;6450;1302;831
2021-08-01;Cantabria;40092;3764;552;578
2021-08-01;Castilla y León;269980;29196;2400;6957
2021-08-01;Castilla-La Mancha;216677;25648;2113;6191
2021-08-01;Cataluña;849701;45008;3926;15183
2021-08-01;Ceuta y Melilla;16074;1147;175;216
2021-08-01;Comunidad Valenciana;470946;37910;3723;7470
2021-08-01;Extremadura;88891;6331;566;1801
2021-08-01;Galicia;161532;14599;1960;2464
2021-08-01;Islas Baleares;85559;5274;835;886
2021-08-01;La Rioja;36275;3699;408;794
2021-08-01;Madrid;827833;100822;8838;15677
2021-08-01;Murcia;127759;9482;1246;1617
2021-08-01;Navarra;76539;6379;626;1193
2021-08-01;País Vasco;236200;18964;1890;4644
2021-08-01;No Consta;25097;2762;316;381
2021-08-02;España;4560614;393088;38907;82990
2021-08-02;Andalucía;721968;52360;5817;10398
2021-08-02;Aragón;145670;13579;1304;3620
2021-08-02;Asturias;67186;9113;823;2021
2021-08-02;Canarias;81385;6470;1310;836
2021-08-02;Cantabria;40292;3774;553;579
2021-08-02;Castilla y León;270738;29243;2405;6964
2021-08-02;Castilla-La Mancha;217535;25676;2115;6194
2021-08-02;Cataluña;853771;45118;3934;15203
2021-08-02;Ceuta y Melilla;16239;1148;175;216
2021-08-02;Comunidad Valenciana;472982;37971;3729;7477
2021-08-02;Extremadura;89354;6338;567;1802
2021-08-02;Galicia;162429;14639;1971;2470
2021-08-02;Islas Baleares;86289;5314;843;889
2021-08-02;La Rioja;36370;3706;408;796
2021-08-02;Madrid;831157;100999;8867;15687
2021-08-02;Murcia;128195;9502;1249;1619
2021-08-02;Navarra;76766;6383;627;1193
2021-08-02;País Vasco;237057;18989;1894;4645
2021-08-02;No Consta;25231;2766;316;381
2021-08-03;España;4582105;394031;39005;83080
2021-08-03;Andalucía;726282;52496;5832;10410
2021-08-03;Aragón;146288;13606;1304;3622
2021-08-03;Asturias;67389;9127;823;2024
2021-08-03;Canarias;82145;6516;1318;838
2021-08-03;Cantabria;40518;3789;554;581
2021-08-03;Castilla y León;271527;29280;2411;6973
2021-08-03;Castilla-La Mancha;218503;25720;2118;6199
2021-08-03;Cataluña;856988;45221;3940;15227
2021-08-03;Ceuta y Melilla;16290;1149;175;216
2021-08-03;Comunidad Valenciana;474957;38039;3739;7480
2021-08-03;Extremadura;89783;6359;568;1803
2021-08-03;Galicia;163577;14688;1976;2472
2021-08-03;Islas Baleares;86990;5347;849;891
2021-08-03;La Rioja;36560;3717;409;797
2021-08-03;Madrid;834953;101241;8894;15704
2021-08-03;Murcia;128781;9537;1251;1621
2021-08-03;Navarra;77068;6392;628;1194
2021-08-03;País Vasco;238110;19034;1900;4647
2021-08-03;No Consta;25396;2773;316;381
2021-08-04;España;4602607;394882;39093;83192
2021-08-04;Andalucía;730712;52617;5838;10436
2021-08-04;Aragón;146963;13631;1305;3627
2021-08-04;Asturias;67619;9137;825;2026
2021-08-04;Canarias;82922;6552;1327;841
2021-08-04;Cantabria;40729;3795;556;581
2021-08-04;Castilla y León;272325;29322;2413;6981
2021-08-04;Castilla-La Mancha;219556;25766;2121;6204
2021-08-04;Cataluña;859758;45321;3950;15251
2021-08-04;Ceuta y Melilla;16365;1152;176;216
2021-08-04;Comunidad Valenciana;476781;38092;3744;7486
2021-08-04;Extremadura;90265;6369;568;1805
2021-08-04;Galicia;164646;14733;1986;2475
2021-08-04;Islas Baleares;87628;5386;853;896
2021-08-04;La Rioja;36730;3722;410;798
2021-08-04;Madrid;838281;101493;8923;15714
2021-08-04;Murcia;129328;9556;1251;1623
2021-08-04;Navarra;77351;6396;630;1196
2021-08-04;País Vasco;239163;19064;1901;4655
2021-08-04;No Consta;25485;2778;316;381
2021-08-05;España;4622151;395697;39182;83281
2021-08-05;Andalucía;735011;52756;5848;10445
2021-08-05;Aragón;147556;13652;1308;3636
2021-08-05;Asturias;67797;9145;825;2028
2021-08-05;Canarias;83570;6590;1336;844
2021-08-05;Cantabria;41019;3810;560;582
2021-08-05;Castilla y León;273092;29367;2416;6988
2021-08-05;Castilla-La Mancha;220388;25790;2126;6208
2021-08-05;Cataluña;862588;45398;3959;15270
2021-08-05;Ceuta y Melilla;16407;1154;176;216
2021-08-05;Comunidad Valenciana;478513;38167;3754;7490
2021-08-05;Extremadura;90752;6381;569;1806
2021-08-05;Galicia;165805;14779;1988;2479
2021-08-05;Islas Baleares;88219;5407;857;898
2021-08-05;La Rioja;36882;3727;410;798
2021-08-05;Madrid;841216;101696;8944;15727
2021-08-05;Murcia;129905;9581;1255;1626
2021-08-05;Navarra;77617;6411;630;1197
2021-08-05;País Vasco;240160;19100;1905;4661
2021-08-05;No Consta;25654;2786;316;382
2021-08-06;España;4641229;396504;39252;83376
2021-08-06;Andalucía;738917;52873;5855;10466
2021-08-06;Aragón;148095;13679;1308;3644
2021-08-06;Asturias;68093;9157;826;2028
2021-08-06;Canarias;84246;6633;1344;849
2021-08-06;Cantabria;41203;3825;560;582
2021-08-06;Castilla y León;273895;29412;2422;6997
2021-08-06;Castilla-La Mancha;221321;25826;2128;6214
2021-08-06;Cataluña;865125;45472;3965;15289
2021-08-06;Ceuta y Melilla;16461;1157;178;216
2021-08-06;Comunidad Valenciana;480383;38242;3760;7496
2021-08-06;Extremadura;91172;6392;571;1808
2021-08-06;Galicia;166856;14811;1992;2483
2021-08-06;Islas Baleares;88800;5449;862;901
2021-08-06;La Rioja;37011;3737;410;801
2021-08-06;Madrid;844624;101896;8960;15731
2021-08-06;Murcia;130388;9608;1256;1629
2021-08-06;Navarra;77850;6421;631;1197
2021-08-06;País Vasco;241005;19125;1908;4662
2021-08-06;No Consta;25784;2789;316;383
2021-08-07;España;4652207;397151;39337;83456
